,gender,flag_phone_provided,flag_privacy,region,favorite_store,loyalty_type,loyatlty_status,tenure,age,TBS,Recency,Frequency,Monetary,customer_id,CHURN,CLASS
3162,M,1.0,True,LOMBARDIA,36,premium,1,332,52,26.333333333333332,24,10,308.98999999999995,40554,0,SILVER
3163,F,1.0,True,VENETO,18,premium,1,149,52,15.857142857142858,34,8,1145.1799999999998,723184,0,SILVER
3164,M,0.0,True,PIEMONTE,21,business premium,1,116,52,11.666666666666666,4,11,361.4,763867,0,GOLD
3165,F,1.0,False,LOMBARDIA,34,standard,1,69,53,9.25,29,6,311.25000000000006,795530,0,SILVER
3166,M,1.0,True,LAZIO,33,premium,1,76,53,6.833333333333333,25,8,4035.0699999999997,78850,0,SILVER
3167,M,0.0,True,LIGURIA,20,premium,1,150,53,12.666666666666666,59,8,844.99,721577,0,SILVER
3168,M,1.0,False,LIGURIA,20,premium,1,155,53,11.555555555555555,46,11,634.8300000000002,714419,0,DIAMOND
3169,F,1.0,True,PUGLIA,46,premium,1,345,53,53.166666666666664,23,10,883.88,82650,0,SILVER
3170,M,1.0,False,PIEMONTE,21,standard,1,72,53,9.2,24,6,333.73,826767,0,SILVER
3171,F,1.0,False,LOMBARDIA,43,standard,1,87,53,15.8,5,6,689.32,804621,0,SILVER
3172,M,1.0,True,PIEMONTE,2,business standard,1,101,54,9.666666666666666,39,8,654.7399999999999,93279,0,SILVER
3173,M,1.0,True,TOSCANA,1,premium,1,335,54,35.4,60,10,234.89,401190,0,SILVER
3174,F,1.0,True,VENETO,22,premium,1,177,54,20.6,72,8,445.65000000000003,664010,1,SILVER
3175,M,1.0,False,VENETO,1,standard,1,149,54,26.75,40,7,429.78,666075,0,SILVER
3176,M,1.0,False,TOSCANA,47,premium,1,219,54,24.75,24,6,251.47,591557,0,SILVER
3177,M,1.0,True,LOMBARDIA,36,premium,1,85,54,9.4,34,6,1176.1399999999999,797842,0,SILVER
3178,M,1.0,True,SICILIA,28,premium,1,87,54,18.666666666666668,28,5,440.68,804550,0,SILVER
3179,M,1.0,True,SICILIA,6,standard,1,275,54,36.0,10,8,433.52,499218,0,SILVER
3180,M,1.0,True,CAMPANIA,35,business premium,1,177,54,27.5,10,8,858.7800000000001,664643,0,SILVER
3181,M,1.0,False,SICILIA,28,standard,1,481,54,40.375,26,9,253.98000000000002,110436,0,SILVER
3182,M,1.0,True,LOMBARDIA,40,standard,1,340,55,49.166666666666664,6,8,222.79999999999995,52016,0,SILVER
3183,M,1.0,True,CAMPANIA,38,standard,1,184,55,7.6,37,9,730.6900000000002,652046,0,SILVER
3184,M,1.0,True,LOMBARDIA,1,standard,1,192,55,15.0,46,8,311.76,635958,0,SILVER
3185,M,1.0,True,CAMPANIA,38,premium,1,173,55,12.8,29,11,440.47999999999996,672891,0,GOLD
3186,M,1.0,False,PUGLIA,46,business standard,1,433,55,63.75,49,5,294.59,81198,0,SILVER
3187,M,1.0,True,VENETO,27,business standard,1,408,55,36.333333333333336,30,11,144.55,258107,0,SILVER
3188,F,0.0,True,LIGURIA,20,premium,1,352,55,39.714285714285715,71,8,1371.13,370068,0,SILVER
3189,M,1.0,True,TOSCANA,47,premium,1,166,55,15.375,36,10,707.5800000000002,686229,0,SILVER
3190,M,0.0,False,LOMBARDIA,12,premium,1,158,55,11.142857142857142,24,8,296.64000000000004,705994,0,SILVER
3191,M,1.0,True,LOMBARDIA,32,premium,1,417,55,11.833333333333334,22,7,2243.37,558480,0,SILVER
3192,M,1.0,True,PUGLIA,31,premium,1,294,55,84.0,40,5,423.57,92649,0,SILVER
3193,M,1.0,True,LOMBARDIA,34,standard,1,464,55,7.75,22,11,277.42,141734,0,GOLD
3194,M,1.0,True,VENETO,22,standard,1,482,55,37.0,6,9,489.9,108937,0,SILVER
3195,M,1.0,True,VENETO,27,premium,1,368,55,46.666666666666664,32,7,1760.9100000000003,337533,0,SILVER
3196,M,1.0,True,VENETO,18,standard,1,192,55,21.333333333333332,61,9,748.6200000000001,635160,0,SILVER
3197,M,1.0,False,PUGLIA,31,premium,1,332,55,49.333333333333336,33,7,228.55999999999997,407200,0,SILVER
3198,F,1.0,True,CAMPANIA,38,business premium,1,108,55,16.25,40,5,346.72999999999996,773599,1,SILVER
3199,M,1.0,True,VENETO,27,premium,1,88,56,16.333333333333332,25,8,1187.54,795607,0,SILVER
3200,M,1.0,False,LOMBARDIA,1,premium,1,192,56,25.5,58,7,942.1,634323,0,SILVER
3201,M,1.0,True,VENETO,44,business premium,1,120,56,9.555555555555555,30,10,273.41,322171,0,SILVER
3202,M,1.0,True,LOMBARDIA,1,standard,1,160,56,14.8,5,11,696.1899999999999,697556,0,DIAMOND
3203,M,1.0,True,LIGURIA,20,standard,1,340,56,84.5,0,5,246.60999999999999,391238,0,SILVER
3204,M,1.0,True,LOMBARDIA,1,standard,1,159,56,12.222222222222221,43,11,1155.13,701144,0,DIAMOND
3205,M,1.0,True,CAMPANIA,3,premium,1,452,56,24.833333333333332,59,7,572.3900000000001,165189,0,SILVER
3206,F,1.0,False,CAMPANIA,35,premium,1,319,56,40.57142857142857,31,8,308.73,429696,0,SILVER
3207,M,1.0,True,EMILIA ROMAGNA,14,standard,1,317,56,32.42857142857143,44,9,519.08,91368,0,SILVER
3208,M,0.0,True,PIEMONTE,21,business premium,1,78,56,14.0,34,6,513.8199999999999,76389,0,SILVER
3209,M,1.0,True,LOMBARDIA,34,business standard,1,462,56,27.428571428571427,47,8,284.20000000000005,145681,0,SILVER
3210,M,1.0,False,CAMPANIA,38,premium,1,192,56,26.333333333333332,32,9,1032.3500000000001,635283,0,SILVER
3211,M,1.0,True,LOMBARDIA,16,standard,1,219,56,52.75,0,5,301.71000000000004,591651,0,SILVER
3212,M,1.0,True,PUGLIA,46,premium,1,196,57,38.5,28,6,635.62,617965,0,SILVER
3213,M,1.0,False,PUGLIA,26,premium,1,181,57,21.714285714285715,7,8,696.6500000000001,656909,0,SILVER
3214,M,1.0,False,UMBRIA,9,premium,1,135,57,35.0,49,5,831.1500000000002,16473,0,SILVER
3215,M,1.0,True,LAZIO,33,standard,1,116,57,13.8,25,6,309.69,763610,0,SILVER
3216,F,0.0,True,VENETO,27,premium,1,297,57,29.125,33,10,717.79,45693,0,SILVER
3217,M,1.0,True,VENETO,1,premium,1,154,57,13.6,0,8,2221.1899999999996,716521,0,SILVER
3218,M,1.0,False,LOMBARDIA,49,business standard,1,111,57,31.0,48,6,341.27,770325,0,SILVER
3219,M,0.0,True,PUGLIA,46,premium,1,201,57,30.0,10,6,285.33,27545,0,SILVER
3220,F,1.0,True,LOMBARDIA,17,premium,1,136,57,14.4,50,7,282.33,48880,0,SILVER
3221,M,1.0,True,PUGLIA,26,business premium,1,406,57,41.625,6,9,238.29000000000002,165918,0,SILVER
3222,F,1.0,True,VENETO,22,business premium,1,152,57,17.125,10,9,425.54999999999995,719084,0,SILVER
3223,M,1.0,True,CAMPANIA,3,premium,1,129,57,10.833333333333334,47,8,536.9999999999999,751298,0,SILVER
3224,F,1.0,True,UMBRIA,9,premium,1,476,57,32.5,7,8,414.63,101298,0,SILVER
3225,M,1.0,True,CAMPANIA,35,premium,1,321,58,55.6,40,7,1007.18,410509,0,SILVER
3226,M,0.0,True,LAZIO,13,premium,1,158,58,25.0,42,5,1079.11,679331,0,SILVER
3227,M,1.0,False,LOMBARDIA,30,premium,1,102,58,9.166666666666666,43,8,1692.0800000000002,782006,0,SILVER
3228,M,1.0,False,LOMBARDIA,17,standard,1,228,58,35.333333333333336,6,9,472.58,575308,0,SILVER
3229,M,1.0,True,VENETO,5,premium,1,75,58,21.0,52,6,592.9300000000001,822385,0,SILVER
3230,M,1.0,True,SICILIA,28,standard,1,462,58,46.4,57,6,254.37,145309,0,SILVER
3231,M,1.0,False,LOMBARDIA,34,premium,1,92,58,9.75,24,5,478.54,723505,0,SILVER
3232,M,1.0,True,TRENTINO ALTO ADIGE,27,premium,1,363,58,48.666666666666664,24,8,523.77,348548,0,SILVER
3233,M,1.0,True,UMBRIA,9,premium,1,301,58,37.833333333333336,32,7,248.63000000000002,74176,0,SILVER
3234,F,1.0,False,PUGLIA,46,premium,1,99,59,17.25,26,7,255.68000000000006,787642,0,SILVER
3235,M,1.0,False,LOMBARDIA,49,business premium,1,170,59,26.666666666666668,7,7,239.53000000000003,678068,0,SILVER
3236,M,1.0,False,TOSCANA,1,premium,1,371,59,29.25,48,5,1639.2100000000003,332215,0,SILVER
3237,F,1.0,True,VENETO,27,standard,1,203,59,28.2,34,7,482.51,615108,0,SILVER
3238,F,1.0,False,NOT_PROVIDED,12,premium,1,293,59,8.333333333333334,6,11,184.14000000000001,471408,0,SILVER
3239,F,0.0,False,LAZIO,33,premium,1,199,59,28.142857142857142,7,9,268.01,588836,0,SILVER
3240,M,1.0,True,PIEMONTE,45,standard,1,400,59,96.33333333333333,26,4,406.24999999999994,31700,0,SILVER
3241,F,1.0,False,VENETO,22,standard,1,292,59,35.25,6,11,447.16,472985,0,GOLD
3242,M,1.0,True,EMILIA ROMAGNA,41,standard,1,470,59,27.571428571428573,12,8,1501.55,130680,0,SILVER
3243,M,1.0,False,LOMBARDIA,40,standard,1,163,59,12.0,24,8,313.56,690985,0,SILVER
3244,M,1.0,False,LAZIO,29,standard,1,415,59,59.5,50,7,399.74,242179,0,SILVER
3245,M,1.0,False,EMILIA ROMAGNA,11,standard,1,193,59,19.625,27,9,523.4599999999999,632756,0,SILVER
3246,M,1.0,True,VENETO,5,premium,1,297,59,78.33333333333333,57,9,387.96,465076,0,SILVER
3247,F,1.0,True,PUGLIA,26,standard,1,108,59,9.0,60,7,280.45,773440,0,SILVER
3248,M,1.0,False,LIGURIA,20,premium,1,187,60,38.25,11,8,455.89000000000004,643854,0,SILVER
3249,M,0.0,True,LOMBARDIA,48,business standard,1,383,60,23.0,12,10,394.84,99947,0,SILVER
3250,M,1.0,True,LAZIO,33,business premium,1,151,60,14.5,43,8,865.8499999999999,36103,0,SILVER
3251,M,0.0,True,CAMPANIA,3,premium,1,156,60,21.6,37,9,848.24,676317,0,SILVER
3252,M,1.0,True,VENETO,5,standard,1,402,60,50.5,23,7,966.7199999999999,270208,0,SILVER
3253,F,1.0,True,LOMBARDIA,10,standard,1,406,60,28.0,45,10,518.9399999999999,261696,0,SILVER
3254,F,1.0,False,LOMBARDIA,36,premium,1,139,60,21.5,49,6,308.99,738637,0,SILVER
3255,M,1.0,True,LAZIO,42,premium,1,96,60,3.857142857142857,65,10,776.6,791407,0,SILVER
3256,M,1.0,False,LOMBARDIA,34,standard,1,288,60,34.0,35,9,301.28,478997,0,SILVER
3257,M,1.0,True,CAMPANIA,38,standard,1,412,60,34.55555555555556,1,11,708.3000000000001,249983,0,DIAMOND
3258,M,1.0,False,LIGURIA,20,standard,1,431,60,6.666666666666667,41,9,227.93000000000004,207774,0,SILVER
3259,M,1.0,False,PUGLIA,26,premium,1,171,60,11.625,51,9,1090.28,677162,0,SILVER
3260,M,1.0,True,EMILIA ROMAGNA,41,standard,1,102,60,7.666666666666667,51,9,416.91999999999996,782479,0,SILVER
3261,M,0.0,True,PIEMONTE,2,premium,1,451,60,69.25,26,5,1823.91,167632,0,SILVER
3262,M,1.0,True,VENETO,44,standard,1,475,60,16.9,1,11,403.39,121419,0,GOLD
3263,M,1.0,True,FRIULI VENEZIA GIULIA,4,premium,1,97,61,7.6,56,8,779.75,790107,0,SILVER
3264,M,1.0,True,CAMPANIA,3,premium,1,116,61,13.833333333333334,31,7,278.4800000000001,763075,0,SILVER
3265,M,1.0,False,LAZIO,1,premium,1,337,61,58.4,42,6,272.88,346618,0,SILVER
3266,F,1.0,False,CAMPANIA,3,standard,1,462,61,33.0,35,10,429.60999999999996,144862,0,SILVER
3267,M,1.0,True,LOMBARDIA,48,premium,1,210,61,37.666666666666664,0,4,856.35,604673,0,SILVER
3268,F,1.0,False,LOMBARDIA,16,premium,1,351,61,72.0,39,5,450.19,372373,0,SILVER
3269,M,1.0,False,LAZIO,39,premium,1,111,61,13.5,55,7,476.32,770846,0,SILVER
3270,M,0.0,False,TOSCANA,19,premium,1,101,61,12.333333333333334,55,8,449.8399999999999,784440,0,SILVER
3271,M,1.0,False,LOMBARDIA,16,business premium,1,107,61,6.5,65,9,591.39,1584,0,SILVER
3272,M,1.0,True,LOMBARDIA,23,premium,1,344,61,83.75,23,5,882.65,354025,0,SILVER
3273,M,1.0,True,LAZIO,1,standard,1,83,61,8.5,1,11,355.34,810960,0,GOLD
3274,M,1.0,True,PIEMONTE,2,premium,1,187,61,37.666666666666664,55,4,437.27,645061,0,SILVER
3275,M,1.0,True,CAMPANIA,38,standard,1,118,61,15.6,20,6,235.45000000000002,760833,0,SILVER
3276,M,1.0,True,LOMBARDIA,49,premium,1,260,61,19.6,5,8,1552.19,82561,0,SILVER
3277,M,1.0,True,LOMBARDIA,49,premium,1,444,61,43.285714285714285,40,9,540.61,180071,0,SILVER
3278,M,1.0,True,LAZIO,29,premium,1,360,61,49.42857142857143,10,11,264.31000000000006,224252,0,SILVER
3279,M,0.0,True,SICILIA,28,premium,1,277,61,54.0,54,5,227.90000000000003,47491,0,SILVER
3280,M,1.0,True,LOMBARDIA,40,premium,1,351,61,40.625,22,10,554.1899999999999,371558,0,SILVER
3281,M,1.0,True,VENETO,5,premium,1,366,61,51.833333333333336,45,9,477.38,342448,0,SILVER
3282,F,1.0,True,EMILIA ROMAGNA,24,premium,1,177,61,24.285714285714285,3,8,1243.46,665440,0,SILVER
3283,F,1.0,False,VENETO,27,business standard,1,392,61,78.5,5,5,317.21999999999997,286202,0,SILVER
3284,M,1.0,True,SICILIA,6,standard,1,381,62,31.166666666666668,29,7,658.31,313135,0,SILVER
3285,M,0.0,False,UMBRIA,9,business premium,1,359,62,38.57142857142857,65,8,1167.74,92381,0,SILVER
3286,M,1.0,True,LOMBARDIA,43,standard,1,247,62,19.4,45,11,664.3599999999999,543790,0,DIAMOND
3287,M,1.0,True,SICILIA,7,standard,1,415,62,28.4,42,11,289.42,243429,0,GOLD
3288,M,1.0,True,LOMBARDIA,17,standard,1,73,62,6.714285714285714,22,9,501.74,824314,0,SILVER
3289,M,0.0,True,SICILIA,7,premium,1,338,62,39.714285714285715,36,8,545.2399999999998,395184,0,SILVER
3290,F,1.0,True,MOLISE,25,premium,1,240,62,41.5,44,6,848.8799999999999,556160,0,SILVER
3291,M,1.0,True,CAMPANIA,24,business standard,1,451,62,39.42857142857143,35,8,589.8000000000001,22036,0,SILVER
3292,M,1.0,True,LOMBARDIA,49,premium,1,248,62,31.166666666666668,57,7,410.09,90254,0,SILVER
3293,M,1.0,True,LOMBARDIA,43,standard,1,229,62,21.125,55,11,271.32,574057,0,SILVER
3294,M,0.0,False,VENETO,18,premium,1,280,62,49.4,0,7,1531.5500000000002,492491,0,SILVER
3295,M,1.0,False,SICILIA,28,premium,1,306,62,41.833333333333336,52,9,524.13,451842,0,SILVER
3296,M,1.0,True,CAMPANIA,35,business standard,1,410,62,53.0,3,7,427.34000000000003,252056,0,SILVER
3297,M,0.0,True,PIEMONTE,21,premium,1,66,62,10.5,1,9,578.53,834190,0,SILVER
3298,M,1.0,False,CAMPANIA,3,standard,1,278,62,22.75,56,9,228.94,494112,0,SILVER
3299,F,1.0,False,SICILIA,6,premium,1,231,62,47.0,28,5,315.44,570506,0,SILVER
3300,M,1.0,False,ABRUZZO,25,standard,1,185,62,43.25,11,5,411.93,56491,0,SILVER
3301,F,1.0,True,LAZIO,1,standard,1,200,63,16.77777777777778,40,11,213.55999999999997,619626,0,SILVER
3302,F,1.0,True,LOMBARDIA,8,standard,1,343,63,67.0,21,5,279.62,386750,0,SILVER
3303,M,1.0,True,SICILIA,6,premium,1,232,63,33.0,44,6,238.78000000000003,568786,0,SILVER
3304,M,1.0,True,SICILIA,6,premium,1,248,63,9.666666666666666,45,8,590.0500000000001,44515,0,SILVER
3305,M,1.0,True,LOMBARDIA,34,premium,1,182,63,23.0,65,7,385.22999999999996,644843,0,SILVER
3306,M,1.0,True,LOMBARDIA,8,standard,1,346,63,15.8,52,11,261.44,10606,0,SILVER
3307,M,1.0,True,LAZIO,37,business premium,1,219,63,30.571428571428573,1,10,752.1,317359,0,SILVER
3308,F,1.0,False,LAZIO,39,standard,1,247,63,11.4,50,8,434.29,544847,0,SILVER
3309,M,0.0,False,NOT_PROVIDED,49,standard,1,458,63,45.0,62,7,281.01,151437,0,SILVER
3310,F,0.0,True,SICILIA,6,premium,1,322,63,39.0,46,11,466.17,424773,0,GOLD
3311,M,1.0,True,PIEMONTE,45,premium,1,303,64,37.166666666666664,22,10,510.06000000000006,456730,0,SILVER
3312,F,0.0,False,PIEMONTE,45,standard,1,142,64,19.142857142857142,5,8,1367.7999999999997,734953,0,SILVER
3313,F,1.0,False,LAZIO,42,premium,1,154,64,11.0,63,9,576.93,715287,0,SILVER
3314,M,1.0,False,OTHERS,9,premium,1,77,64,6.0,46,8,3139.12,819460,0,SILVER
3315,M,1.0,True,PIEMONTE,21,standard,1,441,64,14.222222222222221,18,11,272.65,187317,0,SILVER
3316,M,1.0,True,CAMPANIA,35,premium,1,103,64,11.75,5,9,819.36,780750,0,SILVER
3317,M,1.0,True,LOMBARDIA,30,standard,1,408,64,27.0,23,7,242.18000000000004,259521,0,SILVER
3318,M,1.0,False,FRIULI VENEZIA GIULIA,1,premium,1,199,64,20.166666666666668,37,7,515.74,695886,0,SILVER
3319,M,1.0,False,PUGLIA,31,standard,1,321,64,38.625,4,10,1967.0200000000002,425507,0,SILVER
3320,M,1.0,True,PIEMONTE,1,standard,1,139,64,9.0,41,11,87.12,738533,0,SILVER
3321,M,1.0,True,LAZIO,33,premium,1,183,64,18.125,35,9,629.74,639579,0,SILVER
3322,M,1.0,True,PIEMONTE,1,standard,1,316,64,36.57142857142857,39,8,273.51,416677,0,SILVER
3323,M,0.0,True,VENETO,22,premium,1,155,64,22.4,7,7,1137.17,714004,0,SILVER
3324,M,1.0,True,SICILIA,7,standard,1,260,64,22.11111111111111,58,10,369.97,523261,0,SILVER
3325,M,1.0,True,SICILIA,28,premium,1,195,64,33.4,5,6,228.95,630121,0,SILVER
3326,M,1.0,False,LOMBARDIA,16,business premium,1,158,64,16.666666666666668,41,7,384.48,587623,0,SILVER
3327,M,1.0,False,LOMBARDIA,30,premium,1,144,64,20.0,53,6,566.39,731038,0,SILVER
3328,M,0.0,False,LOMBARDIA,36,premium,1,99,64,18.0,40,8,853.61,5631,0,SILVER
3329,M,1.0,True,LAZIO,33,premium,1,107,64,8.222222222222221,26,11,698.83,776122,0,DIAMOND
3330,M,1.0,True,CAMPANIA,3,premium,1,195,64,17.22222222222222,23,10,676.4100000000001,629988,0,SILVER
3331,F,1.0,False,VENETO,18,business premium,1,95,65,10.666666666666666,61,10,1309.14,791977,0,SILVER
3332,M,1.0,False,VENETO,22,business premium,1,138,65,25.4,5,7,439.97,97618,0,SILVER
3333,M,0.0,True,FRIULI VENEZIA GIULIA,4,premium,1,90,65,11.333333333333334,43,6,297.7,799904,0,SILVER
3334,F,1.0,False,ABRUZZO,25,premium,1,154,65,15.875,23,9,376.81999999999994,715819,0,SILVER
3335,F,1.0,True,SICILIA,7,premium,1,253,65,70.0,33,6,561.86,530126,0,SILVER
3336,M,1.0,True,LOMBARDIA,17,standard,1,445,65,47.57142857142857,10,9,243.79000000000002,179015,0,SILVER
3337,M,1.0,False,UMBRIA,9,premium,1,158,65,22.0,1,8,406.33000000000004,707228,0,SILVER
3338,F,1.0,True,LAZIO,33,standard,1,282,65,28.375,52,10,628.45,489285,0,SILVER
3339,M,1.0,True,PIEMONTE,2,standard,1,380,65,48.0,10,8,257.87,315708,0,SILVER
3340,M,1.0,True,LAZIO,37,standard,1,328,65,34.0,63,8,498.9700000000001,414081,0,SILVER
3341,F,1.0,True,PUGLIA,26,standard,1,367,65,9.2,60,8,376.46000000000004,339325,0,SILVER
3342,M,1.0,False,VENETO,27,standard,1,333,65,19.4,43,6,239.17999999999998,20454,0,SILVER
3343,M,1.0,True,LOMBARDIA,17,premium,1,323,65,71.25,37,8,253.49,422815,0,SILVER
3344,M,1.0,False,LOMBARDIA,48,standard,1,247,66,40.0,5,11,201.85000000000002,544389,0,SILVER
3345,M,1.0,True,VENETO,22,standard,1,413,66,59.2,12,6,225.92000000000002,247778,0,SILVER
3346,M,1.0,True,LOMBARDIA,48,standard,1,388,66,21.166666666666668,45,8,406.31999999999994,14207,0,SILVER
3347,M,1.0,True,EMILIA ROMAGNA,24,premium,1,157,66,44.714285714285715,1,8,987.59,15321,0,SILVER
3348,F,0.0,False,LAZIO,37,premium,1,152,66,14.5,61,9,353.31000000000006,434443,0,SILVER
3349,F,1.0,True,CAMPANIA,35,standard,1,354,66,51.2,65,9,238.19,365818,0,SILVER
3350,M,1.0,True,EMILIA ROMAGNA,41,standard,1,422,66,53.0,20,6,235.02,227629,0,SILVER
3351,F,1.0,True,LOMBARDIA,40,premium,1,72,66,11.0,4,7,779.92,826855,0,SILVER
3352,F,1.0,True,TOSCANA,19,standard,1,304,66,45.833333333333336,26,8,281.19,53897,0,SILVER
3353,M,0.0,True,LOMBARDIA,15,business standard,1,471,66,49.0,6,7,253.49,21088,0,SILVER
3354,M,1.0,False,NOT_PROVIDED,47,premium,1,95,66,9.2,46,6,387.56000000000006,792955,0,SILVER
3355,M,1.0,False,LOMBARDIA,12,standard,1,254,66,41.8,28,8,289.2,532664,0,SILVER
3356,M,1.0,True,SICILIA,6,premium,1,264,67,14.125,55,10,692.9,517157,0,SILVER
3357,M,1.0,False,CAMPANIA,38,standard,1,196,67,17.75,51,9,1065.6200000000001,627549,0,SILVER
3358,F,0.0,True,LOMBARDIA,10,standard,1,221,67,26.5,5,9,293.73,587964,0,SILVER
3359,M,1.0,True,LOMBARDIA,30,premium,1,202,67,30.75,46,7,238.44,617787,0,SILVER
3360,M,1.0,False,TOSCANA,1,premium,1,127,67,15.833333333333334,6,8,583.12,752863,0,SILVER
3361,M,1.0,True,PIEMONTE,2,standard,1,275,67,49.0,18,6,242.04000000000002,57474,0,SILVER
3362,M,1.0,True,SICILIA,28,premium,1,143,67,10.0,49,9,973.63,733031,0,SILVER
3363,M,1.0,False,LAZIO,39,premium,1,220,67,15.5,58,4,477.26,588896,0,SILVER
3364,F,0.0,True,PUGLIA,26,premium,1,215,67,23.2,65,9,1137.7199999999998,597958,0,SILVER
3365,F,0.0,True,LAZIO,39,standard,1,414,67,37.42857142857143,40,8,559.52,244302,0,SILVER
3366,M,1.0,False,CAMPANIA,35,business standard,1,475,67,49.8,29,6,384.29999999999995,120652,0,SILVER
3367,F,1.0,True,SICILIA,6,premium,1,197,67,27.6,21,7,1366.97,625746,0,SILVER
3368,M,0.0,True,LOMBARDIA,17,standard,1,158,67,21.714285714285715,4,9,354.19,703629,0,SILVER
3369,M,1.0,True,CAMPANIA,3,standard,1,248,68,40.2,45,7,330.95000000000005,542088,0,SILVER
3370,M,0.0,True,LAZIO,29,premium,1,311,68,22.0,40,5,255.83,49661,0,SILVER
3371,M,0.0,True,PUGLIA,25,premium,1,211,68,36.5,62,10,1253.6299999999999,603485,0,SILVER
3372,M,1.0,True,LOMBARDIA,15,standard,1,111,68,20.2,3,9,397.32,770656,0,SILVER
3373,M,1.0,True,LOMBARDIA,15,standard,1,389,68,39.0,49,6,290.19,292189,0,SILVER
3374,M,1.0,True,SICILIA,6,premium,1,228,68,24.375,23,9,370.48,576377,0,SILVER
3375,M,1.0,False,CAMPANIA,35,standard,1,467,68,51.833333333333336,44,7,366.53000000000003,10192,0,SILVER
3376,M,1.0,True,LOMBARDIA,32,business premium,1,461,68,20.166666666666668,19,8,555.36,146689,0,SILVER
3377,M,1.0,True,LOMBARDIA,30,standard,1,415,68,34.77777777777778,36,11,160.22,242473,0,SILVER
3378,M,0.0,True,CAMPANIA,3,premium,1,197,68,23.625,0,9,1526.08,626468,0,SILVER
3379,F,0.0,True,LOMBARDIA,10,premium,1,344,68,40.714285714285715,21,10,396.84,384098,0,SILVER
3380,M,1.0,True,LAZIO,1,premium,1,158,68,25.75,44,6,639.52,702566,0,SILVER
3381,M,1.0,True,LOMBARDIA,32,business standard,1,447,69,40.375,22,9,659.44,27335,0,SILVER
3382,M,1.0,True,PUGLIA,31,standard,1,340,69,34.42857142857143,51,10,425.63,391182,0,SILVER
3383,F,1.0,False,LAZIO,33,business premium,1,130,69,9.0,50,8,529.64,64558,0,SILVER
3384,M,1.0,True,EMILIA ROMAGNA,41,standard,1,375,69,28.428571428571427,59,10,1289.76,294094,0,SILVER
3385,M,1.0,True,LAZIO,42,premium,1,480,69,57.6,39,6,239.60999999999999,53748,0,SILVER
3386,M,1.0,True,PIEMONTE,45,standard,1,346,70,64.2,23,7,303.47,380447,0,SILVER
3387,M,1.0,True,SICILIA,6,standard,1,365,70,96.66666666666667,55,5,610.3299999999999,346022,0,SILVER
3388,M,1.0,False,LOMBARDIA,40,standard,1,379,70,58.6,62,7,331.90000000000003,317603,0,SILVER
3389,F,1.0,True,LAZIO,42,premium,1,140,70,8.3,52,11,191.56,738195,0,SILVER
3390,M,1.0,False,SICILIA,22,premium,1,367,70,32.57142857142857,24,8,694.47,53317,0,SILVER
3391,M,1.0,True,VENETO,22,premium,1,163,70,13.0,57,9,543.51,690293,0,SILVER
3392,M,1.0,False,PUGLIA,46,premium,1,295,70,32.714285714285715,61,8,405.63000000000005,467903,0,SILVER
3393,F,1.0,True,LAZIO,29,premium,1,91,70,11.5,42,5,451.76,799128,0,SILVER
3394,M,0.0,False,LAZIO,37,premium,1,222,71,23.142857142857142,35,8,339.81999999999994,586857,0,SILVER
3395,M,1.0,True,PUGLIA,26,standard,1,390,71,61.0,34,8,316.10999999999996,289946,0,SILVER
3396,M,1.0,False,LOMBARDIA,15,business standard,1,168,71,40.0,6,5,372.7,681647,0,SILVER
3397,M,1.0,True,LOMBARDIA,43,business premium,1,170,71,23.6,50,6,782.5200000000001,678177,0,SILVER
3398,F,0.0,False,LAZIO,33,premium,1,171,71,59.0,27,6,419.47999999999996,675631,0,SILVER
3399,M,1.0,False,PIEMONTE,45,premium,1,282,71,43.0,51,6,251.59000000000003,488656,0,SILVER
3400,M,1.0,True,VENETO,44,standard,1,206,71,22.5,22,10,381.2200000000001,609896,0,SILVER
3401,M,1.0,True,EMILIA ROMAGNA,24,standard,1,464,72,11.4,24,11,370.99,141845,0,GOLD
3402,F,1.0,True,VENETO,44,premium,1,242,72,32.285714285714285,13,8,396.88,552564,0,SILVER
3403,M,0.0,True,LOMBARDIA,17,premium,1,227,72,23.4,41,7,541.21,11089,0,SILVER
3404,M,1.0,True,VENETO,22,premium,1,107,72,15.666666666666666,11,10,1056.34,467857,0,SILVER
3405,M,1.0,True,TOSCANA,19,premium,1,194,72,22.4,23,6,394.03,631293,0,SILVER
3406,M,1.0,False,PUGLIA,31,business premium,1,204,72,28.0,22,7,408.34999999999997,614643,0,SILVER
3407,M,1.0,True,LIGURIA,20,standard,1,391,72,42.5,5,9,1095.01,288617,0,SILVER
3408,F,1.0,True,CAMPANIA,3,business standard,1,367,73,62.0,32,8,259.49,338987,0,SILVER
3409,F,1.0,True,ABRUZZO,25,premium,1,439,73,51.333333333333336,4,7,763.1600000000001,63147,0,SILVER
3410,M,1.0,False,LOMBARDIA,10,standard,1,433,74,31.88888888888889,55,10,451.36,204241,0,SILVER
3411,M,1.0,True,TOSCANA,19,premium,1,18,74,3.75,0,9,327.2200000000001,910292,0,SILVER
3412,M,1.0,True,VENETO,1,premium,1,155,74,20.333333333333332,10,11,1292.14,713483,0,DIAMOND
3413,M,1.0,True,EMILIA ROMAGNA,41,business standard,1,370,74,52.0,37,9,1734.05,333947,0,SILVER
