,Unnamed: 0.1,Unnamed: 0,order_id,customer_id,store_id,product_id,direction,gross_price,price_reduction,perc_price_reduction,purchase_datetime,TBS,churn
56173,196328,220177,c2f509a219f78f7e319aba89ec513d81,184437,37,34916056,1,2.9,0.0,0.0,2023-03-22,152.0,1.0
56174,196330,220179,3febf0255e990d71f03f2d27394bfabc,184449,24,36128141,1,1.95,0.0,0.0,2023-01-29,146.0,1.0
56177,196339,220188,6381ce5088451ae8a8209fdbe1762c21,184450,34,35199031,1,2.1,0.0,0.0,2023-03-30,133.0,1.0
56183,196357,220207,9bb00f415eb2a25b69bac934fff6354f,184509,25,35616763,1,4.99,0.0,0.0,2022-12-18,222.0,1.0
56200,196417,220267,dc2b475dc18a545faa362b00f25da400,184579,35,81259539,1,3.99,0.0,0.0,2022-11-26,115.0,1.0
56202,196419,220269,02ce37f5b9ce46c6e2d06e17b1920dc3,184579,35,36128162,1,2.49,0.0,0.0,2023-04-01,109.0,1.0
56221,196487,220787,1bcd954cb5514e7396a916435ebcc5be,184651,42,34067775,1,1.9,0.0,0.0,2023-03-04,207.0,1.0
56235,196530,220830,5bcb48596c6f79823b783d00e8b76f51,184740,21,34566980,1,6.99,0.0,0.0,2022-11-09,126.0,1.0
56239,196535,220835,aef3df7a2021bcce412312e8d0efe8fe,184745,36,35874006,1,0.48,0.0,0.0,2022-11-21,167.0,1.0
56251,196561,220861,3f8210c22dc31137511b0c3c9f6cbce9,184785,20,30409624,1,6.1,0.0,0.0,2022-12-27,177.0,1.0
56254,196566,220866,8571c536e7493deb21cb22074ceeaac8,184790,21,35656285,1,3.15,0.0,0.0,2023-01-27,128.0,1.0
56257,196575,220875,cf0fe601f128736787b786589af6bed4,184796,45,30329663,1,10.0,1.5,15.0,2022-11-23,120.0,1.0
56266,196633,220933,4f8e1c52289477fc77aa65d2055495bf,184821,37,35578011,1,17.8,0.0,0.0,2022-10-07,154.0,1.0
56271,196648,220948,cf61740691e25fb943c2b8faca92dbc6,184823,24,33700716,1,0.2,0.0,0.0,2022-09-24,143.0,1.0
56273,196651,220951,bdeb5a47b30facf8acb8ebe7ea438b4e,184823,24,36278214,1,10.9,0.0,0.0,2023-02-22,150.0,1.0
56287,196680,220980,df0f6aba70d2d3e1edc86095f9316497,184847,15,81259474,1,2.99,0.0,0.0,2022-11-02,180.0,1.0
56294,196725,221090,956248cff7439fa123db0e5749c38ca0,184900,43,81250174,1,19.9,0.0,0.0,2023-02-17,283.0,1.0
56295,196728,221093,7d9640545b350d1719bae3f6b4f26872,184916,46,36237691,1,11.99,0.0,0.0,2023-01-27,237.0,1.0
56302,196747,221112,feaf13c9115dee183405931d0bae249d,184927,17,35180012,1,5.9,0.0,0.0,2023-03-03,118.0,1.0
56306,196780,221148,ac81c45d7ee1e9cac68d71f0aeeb695b,184996,9,36531166,1,19.7,1.97,10.0,2022-10-29,121.0,1.0
56312,196807,221178,62c2feeca42715448f3c195bc25f3fa8,185026,6,34219346,1,4.9,0.0,0.0,2022-09-20,118.0,1.0
56313,196809,221180,eb420af8451387e7bb79d679bfaf0fd6,185036,39,33700716,1,0.2,0.0,0.0,2023-03-06,262.0,1.0
56315,196818,221189,a2f18e6a3c17e6f53d6b5dc7a1653dfe,185054,46,32079082,1,1.35,0.0,0.0,2023-02-23,123.0,1.0
56317,196827,221198,e2617aea027bd9a88178cafab5588fa3,185071,33,34595344,1,16.73,0.0,0.0,2022-11-11,120.0,1.0
56328,196877,221250,402e46d5e0c388e64d987f2ec141da9e,185114,34,35875714,1,1.5,0.0,0.0,2022-08-28,108.0,1.0
56330,196881,221254,2eef5b194a43106f82e0db223d6fca3d,185114,34,30410415,1,6.75,0.0,0.0,2023-01-25,108.0,1.0
56350,196944,221317,c0e049e97e775a0c73e429762a05928f,185209,22,35944090,1,2.75,0.0,0.0,2023-01-06,133.0,1.0
56357,196967,221340,fd958ad0f4021fc4751a95074295f7c7,185248,42,36237691,1,11.99,0.0,0.0,2022-10-24,125.0,1.0
56384,197044,221421,1fdf29eded5428feb862233e9374dac1,185328,41,33700716,1,0.2,0.0,0.0,2023-03-22,159.0,1.0
56392,197104,221505,49be9bf629ccee5c52f89a5c43ad6f91,185401,44,35294952,1,5.9,0.0,0.0,2022-11-18,152.0,1.0
56396,197117,221518,202104e22ed890b5a011ec267998faa8,185444,26,30099454,1,6.55,0.0,0.0,2022-10-18,131.0,1.0
56398,197123,221524,bac0a51349a0a2b2e5a1f604e8efbb6f,185450,28,35209202,1,0.99,0.0,0.0,2023-04-29,328.0,1.0
56419,197163,221565,dbca626bd811786e3c044c6e788e144c,185500,33,34843564,1,0.8,0.08,10.0,2023-03-21,273.0,1.0
56420,197169,221571,0f83460852a0784e99095da6359ad869,185513,31,36262723,1,50.75,11.13,21.931034482758623,2022-09-29,144.0,1.0
56421,197171,221573,3b8425df498b6a5a43d28160e0909d4b,185534,26,33421682,1,2.6,0.0,0.0,2023-01-28,245.0,1.0
56428,197189,221591,383b577321894c83a0e6f65a1408ef16,185589,15,35592235,1,7.95,0.0,0.0,2023-03-14,222.0,1.0
56429,197194,221596,7ee723533616f2d3eba8a735a25efa33,185621,12,33700716,1,0.2,0.0,0.0,2022-08-25,111.0,1.0
56431,197201,221603,4b50e0b103c32557ac3a8bc5ceda46ce,185621,12,31334303,1,4.15,0.0,0.0,2023-04-08,182.0,1.0
56442,197240,221647,72586db0b97ef7d65cc10bf8c7ebf3ce,185643,15,33700716,1,0.2,0.0,0.0,2022-12-12,198.0,1.0
56455,197281,221688,f30a635bf5969309b1b3e1a5fb979fbd,185660,6,36603196,1,55.8,0.0,0.0,2022-12-29,127.0,1.0
56457,197285,221692,f7caedefc64610a7666748a779532dcf,185669,32,33700716,1,0.2,0.0,0.0,2022-10-20,125.0,1.0
56465,197322,221729,df9c47287e810b16b11c694a7722efb1,185691,26,36508451,1,139.3,0.0,0.0,2022-10-30,115.0,1.0
56482,197471,221880,fae94940eb6bcbb3f678eed3d7e0d3dc,185714,33,36298122,1,12.41,0.01,0.08058017727639,2023-02-22,231.0,1.0
56489,197488,221897,87eebdeb8d6f15c96d28a9ed63a8d924,185769,24,35538461,1,6.95,0.0,0.0,2023-01-27,258.0,1.0
56492,197494,221904,8f3fbd352178f9c27557ccdd56f57bfc,185814,29,36115961,1,5.95,0.0,0.0,2022-12-02,170.0,1.0
56496,197504,221914,6a7127d49c9f75590b9a465bcb17df48,185838,8,33700716,1,0.2,0.0,0.0,2023-04-27,308.0,1.0
56497,197508,221918,9537f00dea92f0daa21fd6ca574a4b5c,185864,15,33700716,1,0.2,0.0,0.0,2022-11-25,133.0,1.0
56500,197525,221936,ad48b32d2ec6e7cc5f77a90be4781a50,185868,23,35293125,1,6.0,0.0,0.0,2023-04-23,306.0,1.0
56501,197532,221943,265eaa863db0e96d46c26044dc86c95f,185899,20,36101170,1,2.99,0.0,0.0,2023-02-24,275.0,1.0
56508,197554,221966,8a7cfc7600a572f5be7aa0474d07940c,185924,38,81253388,1,5.98,0.0,0.0,2023-02-25,195.0,1.0
56513,197571,221983,8e09a16e29387a50400ed8c9cff8efd0,185926,24,32498011,1,2.6,0.0,0.0,2023-01-12,123.0,1.0
56516,197582,221996,16f56afa469dab6675898456aae5ab18,185929,24,36150590,1,2.99,0.0,0.0,2022-09-06,121.0,1.0
56518,197584,221998,bca54f666dc26d60de9ebc8385311016,185929,24,33700716,1,0.2,0.0,0.0,2023-02-27,146.0,1.0
56522,197600,222014,71ccecc1bfac0d87d508b973320eed1c,185984,35,32672472,1,4.5,0.67,14.888888888888893,2022-11-20,114.0,1.0
56530,197618,222032,f5043225487d5e462b9940228171b4fe,185988,34,82026199,1,19.9,0.01,0.050251256281407,2022-12-03,145.0,1.0
56531,197619,222033,24f465167d69c699dfaf44776dc475af,185988,34,33766040,1,13.0,0.0,0.0,2023-04-09,127.0,1.0
56570,197736,222157,e0e7119c6f79dc4c7278e55f81f4b190,186037,35,34608833,1,2.99,0.0,0.0,2023-03-30,181.0,1.0
56589,197818,222241,142c7729ccab6b08ee9fd88578c0ee22,186101,11,33700716,1,0.2,0.0,0.0,2022-11-17,152.0,1.0
56595,197860,222284,783be9025417768a752d738b8d7a35ef,186120,4,33700716,1,0.2,0.0,0.0,2023-04-25,252.0,1.0
56597,197864,222288,a7173c18fe7721d03733d2b5ebcf349c,186123,41,31257443,1,5.99,0.0,0.0,2022-12-01,198.0,1.0
56649,198017,222448,2607b3423b9525592b309cf7fa01cd3c,186367,31,35750295,1,0.85,0.0,0.0,2022-12-07,220.0,1.0
56650,198022,222453,7a4b85ea31337059aeb4bd3da07ffc59,186369,10,30327682,1,1.7,0.0,0.0,2022-10-23,155.0,1.0
56655,198035,222467,65f1dc7259625f674e9b996c713bbc70,186377,35,31128321,1,8.99,0.0,0.0,2022-11-24,119.0,1.0
56659,198056,222491,3a4594ef1a6728d8d2c659860e7a781d,186468,29,32450915,1,11.9,0.0,0.0,2022-10-28,155.0,1.0
56660,198064,222499,08322959ecc18a5bcb4a1acf0cf3fdf7,186469,4,35739123,1,2.65,0.0,0.0,2022-11-23,133.0,1.0
56662,198068,222503,0a65591d597e31dc9920066817d0fc12,186469,4,33120913,1,8.4,0.0,0.0,2023-04-26,127.0,1.0
56663,198077,222512,c35411af5e9054372f44105a1c389164,186480,21,34269844,1,29.4,0.0,0.0,2022-12-01,124.0,1.0
56664,198090,222525,7bad8315566cc03cc96c991f50456b06,186488,10,34498261,1,0.4,0.0,0.0,2022-12-30,196.0,1.0
56668,198106,222541,8f2cebf2c2e1a76512ebdaf3e9f0d374,186513,40,33120913,1,2.8,0.0,0.0,2023-04-26,237.0,1.0
56669,198108,222543,b6afd32332c13b33f0307cc016ead722,186518,47,36237691,1,11.99,0.0,0.0,2023-03-16,293.0,1.0
56670,198111,222546,d53a4ab786dab53ff6ff4a17d16fad8d,186546,8,34655152,1,29.99,0.0,0.0,2023-02-27,289.0,1.0
56692,198174,222613,fc5f1a291e312c117604e96ae33d0da7,186602,3,31989020,1,0.75,0.0,0.0,2023-04-06,172.0,1.0
56696,198192,222631,51a4ef505fbdf860f66dabdb63911cb1,186623,33,33700716,1,0.2,0.0,0.0,2022-10-15,133.0,1.0
56699,198196,222635,9b7d5ef7144f2eb3dbf237c01b50204b,186623,37,33817091,1,0.5,0.0,0.0,2023-04-09,157.0,1.0
56700,198201,222640,c696d037d9b075c7192da49a1c20c80a,186625,28,32469444,1,6.1,0.0,0.0,2022-09-14,111.0,1.0
56701,198204,222643,8dfb174a02b44559fbf71340e040fd47,186625,28,33817091,1,0.5,0.05,10.0,2023-02-05,144.0,1.0
56705,198230,222669,9605d3b2b0fbe0e758774b997412670f,186676,25,32842642,1,2.3,0.0,0.0,2022-10-12,109.0,1.0
56712,198261,222701,ac0d8cd501caf5f2d678513ef2e6488f,186733,32,34608833,1,5.98,0.0,0.0,2023-03-03,260.0,1.0
56769,198453,222914,a16d71dd11366a3a1f09c7a16b5db002,186902,8,33700716,1,0.2,0.0,0.0,2022-11-25,188.0,1.0
56790,198517,222979,c4e2e4cd1844f1f0dbeb33d7a53997b4,186935,17,48500403,-1,-400.0,0.0,0.0,2023-03-01,275.0,1.0
56801,198553,223015,41fb6a53feac9827473af15f887ef876,186998,20,31334303,1,4.15,0.16,3.855421686746988,2022-12-11,189.0,1.0
56803,198564,223026,320befe35136aeb7680607cc15104cee,187065,40,34126106,1,1.65,0.0,0.0,2022-11-14,118.0,1.0
56806,198571,223033,eedf839a36ad52d93e12a6ba53cac1fd,187077,31,35895503,1,19.98,0.0,0.0,2023-01-18,240.0,1.0
56825,198604,223066,7ed4bfd493225b6552630391871a3184,187145,43,33739972,1,3.15,0.0,0.0,2023-02-16,157.0,1.0
56835,198631,223095,8cbd9e37cf568f33d7d56b00cf48a42b,187205,34,34609722,1,2.95,0.0,0.0,2022-11-01,115.0,1.0
56839,198642,223106,863d005a58f262ec29cdcd93aac11219,187231,30,35599151,1,44.9,0.0,0.0,2023-02-16,111.0,1.0
56844,198663,223127,44b8a301048880439e7818459941f03a,187247,36,81268735,1,9.9,0.0,0.0,2023-03-24,206.0,1.0
56846,198667,223131,e8a8fe6da5eb750476cf6754deb60a0b,187254,35,35148225,1,54.5,9.6,17.614678899082566,2022-11-24,177.0,1.0
56852,198682,223146,ab012be215660ce51bc2c493acc389e3,187276,21,35458122,1,7.9,0.0,0.0,2022-12-03,137.0,1.0
56865,198709,223173,9c7550cdd2dd8f77bc260f8661d0f125,187315,4,36550920,1,69.9,10.0,14.306151645207438,2023-02-08,160.0,1.0
56878,198754,223221,fbca8eda4c224a75a4842221aa11df27,187369,6,31197551,1,1.49,0.0,0.0,2023-02-18,140.0,1.0
56891,198799,223266,24cd398e59e569767d3ad6b10918915f,187388,45,36501640,1,0.9,0.0,0.0,2023-01-09,188.0,1.0
56894,198810,223277,2c5b94737bc38f13310588132e053bca,187420,21,33898991,1,4.9,0.0,0.0,2023-04-01,134.0,1.0
56905,198839,223313,a8dd34453089a5cf7e333b515bb5b640,187481,27,35723926,1,7.9,0.0,0.0,2023-02-27,189.0,1.0
56908,198845,223319,a44428c70add1096447ff3a7efc960d1,187496,15,32831085,1,13.2,0.0,0.0,2022-10-06,155.0,1.0
56922,198882,223357,bddc239f7d40ee206a5e33b426ae73ab,187531,46,33700716,1,0.2,0.0,0.0,2023-02-24,294.0,1.0
56926,198893,223369,70f6b90769806c2697d184918df3691e,187544,7,36255954,1,2.6,0.0,0.0,2023-03-28,150.0,1.0
56928,198896,223372,f0251b0a19f5823d95abf193ebc91559,187582,45,81264045,1,13.98,0.0,0.0,2023-02-17,133.0,1.0
56954,198957,223434,08483fa0694f92daa15a35ab8e283c36,187688,32,33817091,1,0.5,0.0,0.0,2022-11-04,107.0,1.0
56955,198961,223439,278af7de70d81abc26d101633edd1b52,187690,6,33700716,1,0.2,0.0,0.0,2022-11-06,170.0,1.0
56956,198963,223441,3986bf6dbc23d8c5171f3b8c55f4bd1f,187694,15,33700716,1,0.2,0.0,0.0,2022-12-09,177.0,1.0
56962,198987,223465,25d0c3b7d297c5df27dfb1b12c9b5a72,187715,6,33700716,1,0.2,0.0,0.0,2022-11-03,122.0,1.0
56967,199012,223491,b0e2c21b48fe7e970a83133ee077d032,187727,46,36328796,1,19.9,0.0,0.0,2022-10-04,156.0,1.0
56969,199016,223495,f8c40ab577c3feee379724d86a60cfe9,187727,46,36214080,1,1.2,0.0,0.0,2023-03-28,127.0,1.0
56972,199025,223504,2df6418cf2e34ca0937976d329c8dec9,187737,33,36245713,1,19.98,0.0,0.0,2023-03-02,277.0,1.0
57001,199093,223589,a9dce6ff0c780f2d8ae7548fed3f8a17,187770,11,81264045,1,13.98,2.8,20.02861230329041,2022-10-06,113.0,1.0
57033,199165,223667,008cacae89b4ec58410d45fdd3a4bc49,187796,33,33700716,1,0.2,0.0,0.0,2023-03-04,120.0,1.0
57034,199168,223670,ea35561817d07795480cba3097d10d98,187804,12,35856352,1,7.99,0.0,0.0,2023-01-17,196.0,1.0
57036,199173,223675,517a97390cc247054067b29a83db9150,187808,45,36604596,1,6.9,0.0,0.0,2023-01-17,236.0,1.0
57051,199247,223758,18925d0624cf138b48b0b247fb049bcb,187853,31,36115961,1,5.95,0.0,0.0,2023-03-20,141.0,1.0
57061,199277,223788,ddbb439ac05c23f7cf65e209fbc3908d,187875,28,35426433,1,10.99,0.0,0.0,2023-01-20,111.0,1.0
57063,199281,223792,344b46efa2a425bfa0e5eb7482c51a91,187899,18,35606452,1,3.95,0.0,0.0,2022-12-27,127.0,1.0
57067,199290,223801,6ad7c476dafa28c1a2dd243b175d32a8,187950,8,33794523,1,9.1,4.5,49.45054945054945,2023-03-17,192.0,1.0
57083,199325,223836,f1638d2f96b955116893bad46d72411d,188019,4,33700716,1,0.2,0.0,0.0,2023-03-17,267.0,1.0
57091,199346,223859,e1ed223255fa94ab85b65fc5d3abe760,188047,41,62580042,1,6.99,0.0,0.0,2023-01-19,165.0,1.0
57092,199349,223862,d858f1a82e75f7af02820485740d1721,188051,46,36298353,1,58.53,0.03,0.0512557662737057,2022-12-15,158.0,1.0
57094,199371,223884,926056a40803a9a58388fafd200f7395,188051,46,34094095,1,5.9,0.0,0.0,2023-04-17,122.0,1.0
57103,199410,223923,e08b4f252b7100b13222931082672521,188115,32,34266470,1,8.97,0.0,0.0,2023-04-30,336.0,1.0
57111,199455,223968,34b9e07acbe34cf85017450f9d7d58ea,188151,3,36128162,1,2.49,0.0,0.0,2022-11-17,152.0,1.0
57113,199462,223975,b14a671abcbf765d0696c8efbc4b2871,188151,3,33700716,1,0.2,0.0,0.0,2023-03-09,107.0,1.0
57117,199474,223987,e40bb8d24ed6719f3062e89885936ad2,188158,10,35496944,1,12.99,0.0,0.0,2023-01-16,114.0,1.0
57120,199481,223994,44cbb9963a47294f214ea88f475b2d46,188166,27,34292482,1,3.25,0.0,0.0,2022-10-28,165.0,1.0
57148,199576,224092,00e376794556c65274d1c684ed7b9627,188199,27,33700716,1,0.2,0.0,0.0,2023-01-30,113.0,1.0
57152,199604,224121,8167c41c5724c41cc5b058166dbb9bc3,188217,37,31334303,1,4.15,0.0,0.0,2023-04-01,149.0,1.0
57159,199633,224150,3c357452abacb84fb1f3856babba2209,188277,10,33817091,1,0.5,0.0,0.0,2023-03-03,219.0,1.0
57167,199655,224172,59526813df7c157ab7632bd7a7d1e411,188286,27,35315252,1,1.8,0.0,0.0,2023-01-20,108.0,1.0
57170,199662,224179,95f2a2feda82f7d7f25ede2ff174bd92,188301,15,32716145,1,7.9,3.92,49.62025316455696,2022-11-20,142.0,1.0
57174,199671,224188,6ad23192276eaa35b2c4a60f59c15b89,188304,10,32388944,1,2.1,0.32,15.238095238095235,2023-02-17,162.0,1.0
57176,199682,224199,71604cedf70afe195462bf1a507469b2,188312,45,32672472,1,4.5,0.0,0.0,2022-11-10,133.0,1.0
57178,199689,224207,de9bee82f76cdfdee7582d025777ceea,188315,10,33700716,1,0.2,0.0,0.0,2022-12-15,148.0,1.0
57191,199744,224262,a3617d0e653463d4e9fbb1292373fdb4,188392,6,34504715,1,1.8,0.0,0.0,2023-03-08,117.0,1.0
57195,199754,224272,ed6304a226c777074dad6f3af693d519,188406,39,34609722,1,2.95,0.0,0.0,2023-04-25,159.0,1.0
57203,199786,224306,0c956caf1a7e961171ed38c0529ec931,188448,26,30475165,1,10.6,0.0,0.0,2023-01-27,171.0,1.0
57221,199849,224370,fac021c1f6447dd5c2fc728b4a247317,188490,5,31868032,1,3.2,1.0,31.25,2023-01-25,255.0,1.0
57238,199944,224465,a48ad214336fbf209eca22000263118c,188578,31,35616924,1,8.9,0.0,0.0,2023-01-27,241.0,1.0
57267,200018,224540,29321a0bfd829f28a13c7867bc68eea5,188625,47,81259526,1,14.99,1.5,10.00667111407605,2023-03-02,138.0,1.0
57269,200029,224551,7b9583a0cf157aa46f0daf931cf7ca69,188682,40,35880103,1,1.95,0.0,0.0,2023-02-03,126.0,1.0
57272,200040,224562,a69d764c46ecea3464e8ed48dabc0b16,188693,24,81274743,1,57.48,0.12,0.208768267223382,2022-12-04,208.0,1.0
57278,200064,224592,239b6f7065fadb080ebf4f8fa460d0ff,188700,40,33120402,1,5.55,0.0,0.0,2023-04-12,208.0,1.0
57279,200075,224603,c6fe6dfab54e1e2dffc7eb5494648dce,188752,43,34951742,1,6.9,0.0,0.0,2023-03-22,251.0,1.0
57282,200093,224621,4c989ceef23420e27daeece6ecb6b404,188768,34,32588150,1,2.55,0.55,21.5686274509804,2023-02-03,186.0,1.0
57283,200095,224623,400b9045adf194d8b23a55a9d21e2f5a,188795,12,36200696,1,79.8,5.0,6.265664160401002,2023-04-06,125.0,1.0
57308,200145,224678,bac5b69e6d9581d8351ba65fb876cbd3,188809,46,35895503,1,9.99,1.09,10.910910910910912,2023-03-09,189.0,1.0
57309,200147,224680,47d0b23749b12ca311f880e0d4e1af5d,188819,44,32730684,1,1.95,0.0,0.0,2022-10-05,117.0,1.0
57310,200150,224683,53a56453bff33c78111b3b226980875f,188819,44,31618083,1,3.1,0.0,0.0,2023-04-06,183.0,1.0
57318,200177,224710,aee29a01f9abbc4db2f872df494d6af7,188834,27,36500611,1,7.99,0.0,0.0,2023-04-02,182.0,1.0
57321,200184,224717,80aea08859e0cdb88f26e6511ceb6982,188841,30,33817091,1,0.5,0.0,0.0,2022-12-06,111.0,1.0
57344,200231,224764,7f73d510a9012142907d30f9be2b1fcd,188849,15,32756003,1,6.75,0.0,0.0,2022-12-21,119.0,1.0
57347,200239,224772,b80d23e021553b2cf803a3b9c6e7a305,188879,16,35653226,1,7.0,0.0,0.0,2022-10-09,123.0,1.0
57360,200284,224832,70cd757f0279227caabbbd04e0cc482b,188941,6,81259492,1,18.99,0.0,0.0,2023-01-12,231.0,1.0
57368,200318,224866,e5ca7dfbe15e28961f0b0192a045853e,188961,10,35738822,1,3.49,0.0,0.0,2023-03-01,107.0,1.0
57374,200342,224890,d42b634eea2d3457390a5a3011b1a341,188998,7,30691773,1,3.3,0.3,9.090909090909092,2022-11-17,146.0,1.0
57383,200368,224916,1f88bbbdd6e7932081718c2eef480410,189011,40,35754551,1,2.0,0.0,0.0,2023-01-20,197.0,1.0
57402,200423,224996,fe980418091f42e902adce207a027be6,189089,35,33700716,1,0.2,0.0,0.0,2022-10-03,129.0,1.0
57419,200476,225049,6f48c48c32b27496f579c2ef5ed26c8c,189108,7,30691773,1,6.6,0.6,9.090909090909092,2022-09-22,111.0,1.0
57424,200490,225064,d326d04458b32254d2fceb7494a2e76c,189133,47,33700716,1,0.2,0.0,0.0,2022-12-03,178.0,1.0
57428,200504,225078,91694efc8aa9173db2e958b008e2c8a3,189135,33,34392673,1,14.99,0.0,0.0,2023-04-20,167.0,1.0
57430,200511,225085,f5e2ddc146590cc6213e01667a06c2c6,189150,12,32588122,1,9.95,0.0,0.0,2022-10-22,163.0,1.0
57440,200541,225130,c9f8dcfaf59aa9525758d57b8ee6949b,189170,7,33700716,1,0.2,0.0,0.0,2023-03-09,145.0,1.0
57441,200548,225138,8cc79351241ba039495c5fd37fdbf2d8,189176,38,34609722,1,5.9,0.0,0.0,2023-03-13,126.0,1.0
57442,200553,225143,8e387de5cf01ba0ac76aaed9e144378c,189184,39,33801586,1,73.8,8.0,10.840108401084011,2023-03-24,307.0,1.0
57457,200612,225203,07d2c84ee87ddd50744c7f308489229e,189251,39,36076215,1,3.6,0.0,0.0,2023-04-06,177.0,1.0
57460,200622,225213,9d66094bb631eb865db1ff1a221a4109,189252,41,35863716,1,4.99,0.0,0.0,2023-01-23,158.0,1.0
57461,200628,225219,104fc5822a22f61ec0c9f20136b3006c,189276,15,32882024,1,1.0,0.0,0.0,2023-04-27,357.0,1.0
57465,200638,225232,41661f5de9a34684df30bfad9f772629,189304,10,48020504,1,176.0,17.6,10.0,2022-11-16,160.0,1.0
57471,200672,225270,ead9b1b25fb3ef1af15da491f6c1545d,189354,33,81268736,1,19.8,4.0,20.2020202020202,2023-04-26,120.0,1.0
57472,200674,225272,40b7bd4d452621e61e7d82ff88014332,189360,34,35929054,1,5.82,0.0,0.0,2022-12-04,216.0,1.0
57476,200679,225277,7653258a24f8fb86eabbb5aa2b9930e0,189387,3,35411810,1,3.98,0.0,0.0,2022-11-01,151.0,1.0
57488,200731,225332,8ab7b552bbf73ffccccef9598083f3aa,189441,36,33700716,1,0.2,0.0,0.0,2022-12-10,161.0,1.0
57493,200744,225345,b93ea5b8ae251df42578e1950557ec3a,189463,24,35895482,1,59.94,0.0,0.0,2023-04-29,112.0,1.0
57512,200814,225429,d09ca13d6b84b509dc3b3bdb0ff9f86a,189542,2,35209202,1,0.99,0.0,0.0,2023-03-17,209.0,1.0
57513,200817,225432,8f548fd7edb4b1a0e24998d190722c87,189545,29,33009284,1,49.2,0.0,0.0,2022-12-15,178.0,1.0
57516,200822,225437,1e6cd7bf0ba6396f4601343d75da0556,189546,17,33700716,1,0.2,0.0,0.0,2022-10-08,116.0,1.0
57524,200857,225480,084fc78770e7a7fa9b85eeded9e4b3f6,189642,43,30699102,1,4.5,0.0,0.0,2022-12-18,143.0,1.0
57532,200871,225494,ccfbfaee1e1f10af08723f9fe7f133a4,189662,20,35842282,1,1.5,0.0,0.0,2022-10-11,120.0,1.0
57534,200877,225500,4ec52e7d954987cdcdc94ff216ab1e5b,189685,26,34916056,1,2.9,0.0,0.0,2023-01-13,195.0,1.0
57539,200897,225520,8d03bc495f35d519f6abc4072b3c4f2b,189692,16,33700716,1,0.2,0.0,0.0,2023-01-08,236.0,1.0
57546,200934,225561,97031448c467b995d7a61ad7b612d796,189702,12,32553010,1,1.1,0.15,13.636363636363637,2023-03-19,243.0,1.0
57550,200961,225591,0fd8ff9959b2609c653673d4f0d68fbe,189751,7,33700716,1,0.2,0.0,0.0,2022-09-18,107.0,1.0
57554,200972,225602,045f4fd66a547ca8bf31ca05f083fd95,189751,7,32882024,1,1.0,0.0,0.0,2023-04-30,136.0,1.0
57559,200989,225620,8cefdc9dc6b31da3dfd18524cf8db1cf,189783,45,33700716,1,0.2,0.0,0.0,2023-01-27,193.0,1.0
57587,201071,225705,37815b6fb96084c0f462fc46006e1fdd,189864,25,33700716,1,0.2,0.0,0.0,2022-09-30,131.0,1.0
57588,201078,225712,c81df4e6d12f6e62940af1430826c32b,189873,3,34242201,1,124.66,40.0,32.08727739451307,2022-09-29,129.0,1.0
57591,201086,225721,78ecbbe173745fdfda35b0e6d6556232,189898,40,34843564,1,0.8,0.0,0.0,2023-02-01,113.0,1.0
57593,201091,225726,9e21148df45fddf09f8fa3cf7acbb570,189905,13,35411796,1,2.65,0.0,0.0,2023-01-13,255.0,1.0
57607,201129,225764,21f7356492b433b984928780d7f5e355,189948,26,36268554,1,22.9,3.0,13.100436681222709,2022-12-21,110.0,1.0
57613,201159,225846,6ee2fd2d4c9e0aa6206b5b2f96b7d57b,189986,47,48011971,1,0.01,0.01,100.0,2022-11-08,120.0,1.0
57624,201204,225891,a83c29525e0eb07567168a3d7f7ad2ee,190080,46,35315231,1,3.25,1.25,38.46153846153847,2022-11-11,142.0,1.0
57656,201270,225966,eb57bb2e371712bd50303da46bee517f,190125,47,35829822,1,11.75,0.0,0.0,2022-12-17,119.0,1.0
57657,201275,225971,c39144e80763c728868cff0e762419a6,190125,47,33700716,1,0.2,0.0,0.0,2023-04-08,112.0,1.0
57660,201291,225987,58fba6eac27bd5fff87da9d1faedab01,190148,24,33120913,1,2.8,0.0,0.0,2022-11-07,123.0,1.0
57663,201297,225993,fb43617eaad865ea80f1ccd43989012f,190151,45,33700716,1,0.2,0.0,0.0,2023-04-07,255.0,1.0
57664,201301,225997,584484132f80c84aec5e5f6d8ac92991,190160,40,32716145,1,3.95,1.96,49.62025316455696,2022-11-12,158.0,1.0
57683,201342,226038,1367e7351dc5d081d73b62cb89ba5e2e,190266,31,36214080,1,1.2,0.0,0.0,2022-09-29,132.0,1.0
57688,201350,226046,4df2907314522affdfc5ed3a3ee3c913,190279,31,35562415,1,3.15,0.0,0.0,2023-01-12,167.0,1.0
57691,201358,226054,bbfcd29f1213c34d9945a77e93bf5fc4,190286,8,36127504,1,1.32,0.0,0.0,2022-10-21,140.0,1.0
57704,201383,226081,f96e256c23cd6a39b4f99f16682d7070,190320,46,35649705,1,5.55,0.65,11.711711711711713,2022-09-29,125.0,1.0
57705,201390,226088,021c27360cdc8ac86311a140f7399ab0,190320,46,35609266,1,1.0,0.0,0.0,2023-03-03,155.0,1.0
57707,201409,226107,c62a449a260af45d95f71da6d2e12489,190325,34,35925022,1,29.9,0.0,0.0,2023-01-13,160.0,1.0
57712,201430,226128,f4ec6e0aa35b634cdc440c0ea89dec5f,190451,5,34269851,1,4.9,0.0,0.0,2022-12-29,125.0,1.0
